reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label
541faf91-5d26-4046-89af-80dd4747fe88,Syahril Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjWp2dHamEw62fEA1UuGFHr_gNGl8yOX8OfbVkqTjndpQU6uzWC0,"Apa ini,pas hari kamis malam sama minggu malam jadwal sering gak ada.",1,6,6.8.1,2024-09-28 17:37:41,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2023-10-20 02:21:05,6.8.1,"negatif"
52c41011-ebc5-45de-844f-290cfa69a299,Oldiano Tito,https://play-lh.googleusercontent.com/a-/ALV-UjWSZ01jmY55Mo2jKjduvcgIwA8e1iW8K7ne9iJeLQy5Owtcb4M,Kurang nyaman sering lag,2,0,6.8.1,2024-09-28 17:22:34,,,6.8.1,"negatif"
223d40f8-bef9-4f49-90a5-ebc861aacd94,Aditya Scumbag,https://play-lh.googleusercontent.com/a/ACg8ocKqNMHkrzuIkTC_d6R8dnZqbaJs7avfX6CDPYNhfMIUN_bMdw=mo,Kureeeeng!,1,0,,2024-09-28 17:20:20,,,,"negatif"
eab2524a-4126-476e-ae44-996e38712bff,Afi Fatus,https://play-lh.googleusercontent.com/a-/ALV-UjXsK4pWGXoqhH8yUZtdQtZfk09MkC-yIHJ1PSFmTX3Wgw-Ui5Kl,"Tolong dong diupgrade servernya, sering banget down room tiket lokal terutama pas weekend.",3,0,6.7.0,2024-09-28 17:19:45,,,6.7.0,"negatif"
4278bc25-c085-473e-ae3a-a9cb01b5be7c,Novita Anggraini Putri,https://play-lh.googleusercontent.com/a-/ALV-UjXuQIGxa0RguI6msU168KMfju7td2wo1uZcIrfad7WZFy4nW8nx,jelek sering error,1,0,6.7.0,2024-09-28 17:17:11,,,6.7.0,"negatif"
ce678835-fe3d-4d38-8841-ffcb0649fcca,Sola Fudin,https://play-lh.googleusercontent.com/a-/ALV-UjW0JM8RC1Df6_zl8eqkK66yZqKywlRi5AyXr1m2hSFXgNmevjA,apk lelet,1,0,,2024-09-28 17:16:54,,,,"negatif"
909d6de8-91df-4733-8d33-3b2671845bdd,Intan Mujiarnita,https://play-lh.googleusercontent.com/a-/ALV-UjWL-DyVhwaSf-XgldUVMeNmFSbmh5Stp0DsiPfRlyAuHaSsXtE,"pesan kereta lokal saya pilih byr via qris, ketika unduh qris selalu time out, tidak hanya sekali, setiap minggu sy pesan ketika unduh qris selalu time out, alhasil setiap minggu tidak pernah dpt tiket, tolong diperbaiki, thx",1,0,,2024-09-28 17:16:28,,,,"negatif"
85f6f9d0-2459-4353-bf8a-d853418f9dc1,Raga Ganteng,https://play-lh.googleusercontent.com/a/ACg8ocJ3YivGAuRggdCR-PZ6H2vMirYUDKtUWy25tR09nKXxVEDTTg=mo,tolong diperbaiki,1,0,,2024-09-28 17:15:33,,,,"negatif"
76949eda-a178-4fc7-a0ef-86c10e710845,Rudi Taufik,https://play-lh.googleusercontent.com/a-/ALV-UjVjYBsqO_ljGQJYhXqLh8r2khPk2Pb0lpD2Q68gOKd_YIMBS8Pv,"Pesan tiket kereta lokal awalnya time out karena jaringan kurang optimal, setelah di coba lagi kok jadwal keberangkatannya ngga ada?!, padahal barusan ada.. ANEH",1,1,6.8.1,2024-09-28 17:15:26,,,6.8.1,"negatif"
20f9d1cb-7a0e-41a6-86fd-58c732a85e1d,Daniela Elssa,https://play-lh.googleusercontent.com/a-/ALV-UjW51mrzgyHhQ2uNtze_HXWsNqRAJk1r7tG7N8Cek8ousKk7hlk,"Nyebelin banget aplikasinya yang sekarang. Sering error padahal dulu nggak begini. Mau pesen tiket dari malem sampai pagi ndak bisa. Alasannya time out, dicoba lagi alasannya servernya sibuk, dicoba lagi malah tulisannya ups jadwal tidak ditemukan. Ujug²nanti kehabisan tiket. Tolong segera diperbaikiiii🙏🏽🙏🏽🙏🏽",1,60,6.7.0,2024-09-28 17:10:54,,,6.7.0,"negatif"
086007e0-707d-401d-ae02-a865bf3cd955,achandra -,https://play-lh.googleusercontent.com/a-/ALV-UjV-uKKd99lOpku3Bawevc-bZjQY3BqWJfLB7kQvQAsnjzCE4CYw,"Buat apa sih aplikasi diupgrade tapi tidak memberikan perubahan dan kemajuan yg signifikan. Yg ada makin lemot, sumpah aplikasi KAI gak membantu sama sekali",1,0,,2024-09-28 17:08:50,,,,"negatif"
a7fb19ca-d61d-44c8-a8d4-71a8a769c62b,Moch Zainal Abidin,https://play-lh.googleusercontent.com/a/ACg8ocJVBm1VQR-2AbUvAye83rNJkkTz1NyCkyfLeuF5Ub9c1Y7org=mo,aplikasi jelek kebanyakan eror,1,0,6.7.0,2024-09-28 17:06:43,,,6.7.0,"negatif"
e2ee1777-7579-4e13-a648-eecc8eeffd66,Putridyna Putri,https://play-lh.googleusercontent.com/a/ACg8ocKSW7DZBC7jWNz9W9nIiNRLm2gAtWWMldnfwHTMmCBGQ00S9A=mo,"Payah payah dan payah, login aja di persulit 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎🤲👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,0,5.0.5,2024-09-28 17:05:48,,,5.0.5,"negatif"
f30e1b8d-dd93-421a-9b3c-635f5b2821a9,KRICK !,https://play-lh.googleusercontent.com/a-/ALV-UjUueAxmFkJBUhb-TWcWPH1PhTACaw2v5elDW36X7IaZKNwXjoez,"Saya beli pulsa 2x 25k lewat KAI access, saldo kepotong, pulsa tidak masuk, telfon call center pulsa berkurang tapi tidak ada jawaban, Saya kecewa!",1,0,,2024-09-28 17:05:43,,,,,"negatif"
a914f542-3a3e-450b-ad98-d8dd83373b4b,Wahyu Kasih Bunda,https://play-lh.googleusercontent.com/a-/ALV-UjU_aIWieDuBLHbtDnPlFPCQnY9m3zgAVI7zUoI01T7a8ceLKHTD,Cepat dan aman,5,0,,2024-09-28 15:44:43,,,,"positif"
23967a11-bfae-4a49-b55f-2bf0f35a35ec,Shinosuke SE,https://play-lh.googleusercontent.com/a-/ALV-UjWRqwKZCk7e65NGQ4PqERQbM9QR7cat-lgA-ypQf-RhmWzGiI_q,"Makin kesini kok tambah buruk. Dulu sih OK. Bln Agustus 2924 coba order tiket, gagal mulu krn time out. Pdhl sdh berusaha super kilat nge-klik nya. Sampe kuatir salah input krn kebanyakan kan ketik angka2 (masukin ktp, hp, pilih harga, pilih gerbong&kursi dst). Singkat crita, akhirnya bs order wlu hrs ngulang belasan kali (berkejaran dgn time out yg tiba2 menggagalkan transaksi). Tp hari ini makin parah.. input data ditolak trs pdhl udah sesuai prosedur. Jd boro2 bisa order,pilih kursi aja ga bs",1,0,6.7.0,2024-09-28 14:59:48,,,6.7.0,,"negatif"
82cb85ab-6afc-428e-a8ca-d48a07244ec1,Afinna Risqiah,https://play-lh.googleusercontent.com/a/ACg8ocLLZmLOAPofQXGSltP3WTkDJEHSfNWEdngmM1GCIh7s_LpyPA=mo,Aplikasi penghabis anggaran negara. sangat kureng. sering error. CS lama balesnya.,1,1,,2024-09-28 13:48:17,,,,"negatif"
8d7826f9-cb74-40bb-ad56-66d8f7c27af2,Ro Up,https://play-lh.googleusercontent.com/a/ACg8ocI4SNsP4Rsf2XhQvXzPK1M3cuq4PnV8V6XbbePJNHYASWNDEw=mo,Bli pulsa.. gagal 3x. Pulsa hangus gk di kembali... Gmn ni tangguang jawab ... Exis15,1,0,6.7.0,2024-09-28 13:06:19,,,6.7.0,"negatif"
da3bce18-0a58-4dc7-8fd3-2b9ed0ddde05,Hiki,https://play-lh.googleusercontent.com/a-/ALV-UjVAmkA-isAFZtqYId4TZEJyQEBfyThOjxG2gOlvod2jxfnpxO8CEA,Aplikasi aneh,1,0,,2024-09-28 12:08:34,,,,"negatif"
4b64c9ff-c645-4f66-b883-4ee449ba3b64,Antok Wuryanto,https://play-lh.googleusercontent.com/a/ACg8ocJMfpruHg2zcQaE0qlgyvPuJfPMtCfv9IuM_24NC3nAjP--ng=mo,Aplikasi cacat,1,0,,2024-09-28 11:19:37,,,,"negatif"
e245804c-c804-4501-afc8-2404d730b423,diyah lee,https://play-lh.googleusercontent.com/a-/ALV-UjUOgWmMdn2kU3rJ-6v1I8Bl2jUZwp8Lb5zUmN0yzVutZuN23oSl,5 kali masuk tapi engga Bisa akses akses .. 😭😭😭,2,0,6.7.0,2024-09-28 10:54:56,,,6.7.0,"negatif"
bba96f16-edfa-4c0c-a628-45dedb6d2d23,Istiqomah Istiqomah,https://play-lh.googleusercontent.com/a/ACg8ocI0A7Xkxs9isu299OVYXWlSuHWwMp4JlycT_Oj7B4HTbXJF0g=mo,"Aplikasi banyak erornya, untuk beli tiket lokal harus war kalau untuk hari libur Saat sudah masuk aplikasi giliran beli tiket Server error... Ampun ampun",1,0,6.7.0,2024-09-28 10:49:59,,,6.7.0,"negatif"
1a40fefe-d402-49b2-a75b-86312b2d1cdf,ABD WACHID,https://play-lh.googleusercontent.com/a/ACg8ocKtU6Jbg1Bg7SdWSahPTexQOmnJFKYLgHxKk0YjR-G9qUAlSQ=mo,Loading nya lama banget.. Kadang suka berhenti sendiri.. Tolong di tingkat kan ya sistemnya.,1,0,6.7.0,2024-09-28 10:25:19,,,6.7.0,"negatif"
2173ac83-9288-449b-a772-173fd1d6a51b,Agus W,https://play-lh.googleusercontent.com/a/ACg8ocINH8YDALCNSyFGf4B_fM-MzpEAPlJwmoqm0XBQHGU33yQJ2VQ=mo,Kembalikan metode pembayaran QRIS untuk beli tiket KA Lokal,1,0,6.7.0,2024-09-28 09:01:37,,,6.7.0,"netral"
83d6b972-fbe0-4db7-9a2e-cf62dd2ae548,Fuad Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjXGYNZU4QduTeBuR5XyrLEw20DawxMjmuSagSDrwsI-6XjXAPV2,"APLIKASI BUSUK BELI TIKET BAYAR PAKE QRIS KODE NYA GA MUNCUL MUNCUL, MANA SEKARANG LEMOT BANGET PAKE WIFI ATAU PAKE DATA SAMA AJA, BUMN PALING AMPAS!!",1,0,,2024-09-28 08:42:19,,,,"negatif"
514eb88c-f3b1-497c-9df4-a9a69fb03d0f,Yusuf Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjV-teLdoYxwzY5z_sdIifDlpxu3L90jL0XJDwvzRN1ow0Agaxc,Best,5,0,,2024-09-28 08:23:02,,,,"positif"
4ee4f221-581e-4d53-8276-04a73313d4aa,Arip Zaenul Pajar,https://play-lh.googleusercontent.com/a-/ALV-UjXiwAu9K3CZOCX6usqIHrM9kRW84KW0SQ3cxxVAmsKoiX4mp7RB,Bagusan yng sebelum upgrade. App makin berat,1,0,6.7.0,2024-09-28 08:21:00,,,6.7.0,"negatif"
b77d9612-8b5f-432b-87c4-ade22c252a1d,chrry bear,https://play-lh.googleusercontent.com/a-/ALV-UjXgXli4ns1JcN3Gol4Pxg1jXi4jOgciEvjDApzq0OgU-4BzjTg,berkali kali aplikasi ini eror and i have no choice kalau aplikasi nya lg eror dan ga bisa pesen tiket selain pesen tiket untuk kereta lokal secara langsung. berkali kali aku uninstall dan install kembali dan ya tetep aja ga ada perkembangan selalu aja ada masalah. very disappointed. saya harap kedepannya bisa diperbaiki menjadi lebih baik.,2,1,6.7.0,2024-09-28 07:26:36,,,6.7.0,"negatif"
f1be5d8e-065a-45d4-8747-28e9cb340600,Nana Mardiana,https://play-lh.googleusercontent.com/a/ACg8ocJ8C3LtnRSOpo9Gvjam7dXJhBJ1BNGMOf594nN4MH1fEgi6vg=mo,Kenapa di aplikasi saya tidak ada untuk pembelian tiket lrt ya?,2,0,6.7.0,2024-09-28 07:20:03,,,6.7.0,"netral"
09c52a67-e62c-460c-9598-bf9d5a839038,Fahri Kusuma,https://play-lh.googleusercontent.com/a/ACg8ocLHMyj-8itq9UYV_i-uphOzcjzRZkp8N778vT2-USO6zde0ew=mo,"Ini yg gw benci bgt, kenapa kalian gak improve si kenapa selalu bikin susah, apalagi pendaftaran yg pake kartu pelajar itu knp kagak bisa",1,0,,2024-09-28 06:23:34,,,,"negatif"
82b0ff14-e41f-41fe-b2b0-fd8c3f0b4094,Fannan Fauzan Fardhurohman,https://play-lh.googleusercontent.com/a-/ALV-UjVmHtv_RoMmlgn7eLOiMivOjr5cjERPDO787O1hjg965uGqQXdd,"Mempersulit pembayaran, tambah pembayaran via debit dong",1,0,6.7.0,2024-09-28 05:45:56,,,6.7.0,"negatif"
fe2a8375-8ec9-40f4-a2d7-5b6158f9cfce,joko wahyudi,https://play-lh.googleusercontent.com/a-/ALV-UjX-iZfCpLBf2G400xEvCZMJiettb0XAGspRjo8P4qjeBMtvPOMr,"Gagal akses akun nya ,dan daftar nya berkali² gagal , lebih baik down upgrade aja , balikin update nya yg dulu",1,0,6.8.1,2024-09-28 04:36:27,,,6.8.1,"negatif"
9b877edf-8b03-4509-8662-49fe54253b53,nurma selly,https://play-lh.googleusercontent.com/a-/ALV-UjUw9JRGYSzbotbzlb6n9OZNl9W49cdNrGaFhQPu1ZgA7e3__GD7,"Aplikasi yang menyusahkan pengguna, Mau pesan ga bisa harus upgrade member pas mau upgrade kaga bisa lagi :"")",1,0,6.7.0,2024-09-28 04:08:03,,,6.7.0,"negatif"
50162554-f93f-4503-b07b-f4b6326f09a6,Rani Fatilah,https://play-lh.googleusercontent.com/a-/ALV-UjV2OtxQpYocnxUpArBeiIaAjZRou9FEArZOh86xjzQH7mHL5oo,"Pembayarannya error terus udh pilih shopee tp loading pake qris sempet erroe bbrp kali, pake dompet kai udh top up eh lama masuknya alhasil pas udh bisa d bayar pake qris eh malah masuk saldonya smg nanti d perbaiki lg system pembayarannya",3,0,6.7.0,2024-09-28 03:25:42,,,6.7.0,"negatif"
593bf413-e01a-4877-a454-d26be525ab64,irman irman,https://play-lh.googleusercontent.com/a-/ALV-UjUKzJGjXfeYDsRkRiNvwX8cIvrioOKcqprqgyPCVXsyGUSEGcki,Bagus,5,0,6.7.0,2024-09-28 03:18:55,,,6.7.0,"positif"
4d1dbf1e-ba80-4447-8502-89c8d69de06a,Rian Abdurahman,https://play-lh.googleusercontent.com/a/ACg8ocKgdktTGxqnO36RjMiNnfNUBq65PywAdB_VHSZcD15NBNTTHg=mo,"Woy napa gagal mulu tiap mau bayar pake shopeepay, benerin lah cooooookk",1,0,6.7.0,2024-09-28 03:13:46,,,6.7.0,"negatif"
4ec8001f-31d3-42b0-9b7f-6449ec04c82d,Khotibul Umam,https://play-lh.googleusercontent.com/a-/ALV-UjXXf-XFqfbbWiuAqBCBOlSrbUSeTTBqePH6GOZCOvyEJMWXYq21,"Kalo emang ada fitur asuransi refund 100% yg harus di implementasikan lah, kog msih kepotong 20%, ngapain ada fitur nya suruh bayar klo g fungsi,",1,0,6.7.0,2024-09-28 01:07:18,,,6.7.0,"negatif"
35a58e12-f646-401d-9631-e2d945415244,Alam Nation,https://play-lh.googleusercontent.com/a-/ALV-UjXQ7IE9ktRZJQjWu62ci2GwkBn40IO1bnjhvfYRvbF_2tJv9iw,Kenapa kereta lokal Rangkas merak ngga ada di kereta lokal? Sewaktu itu masih ada. Tolong dibenerin,3,0,6.7.0,2024-09-28 00:30:14,,,6.7.0,"netral"
6d19e37c-6d01-41d2-9859-0eb6d88909cc,Shatryo Blacksmit,https://play-lh.googleusercontent.com/a-/ALV-UjWCh87gkzLbXBNTdkUOBAIbN8027ip7O2EhvukCvJV1sNPmx8J0,Di pembayaran susah banget tinggal bayar aja muter muter mulu trus padahal wifi saya bagus jaringan nya ganti data sama aja apl nya perbaiki kai mau beli tiket Kreta susah amat naik lain nya aja klo lemot,4,1,6.7.0,2024-09-27 23:54:47,,,6.7.0,,"negatif"
09ca9d7c-4c5a-4118-899c-41f6bca0e416,Angga Satria,https://play-lh.googleusercontent.com/a-/ALV-UjX5U1v4Hj-mOYuQVjFA9JEa6pjIxWtali4S8RYnU3v0gZ45zbM,memudahkan kita tuk pesan tiket kereta JD ga harus antri mantap lah Poko y',5,0,6.7.0,2024-09-27 23:43:22,,,6.7.0,"positif"
92e15b40-62cc-43ad-9884-668e9f4d0192,Elroyeni Mariana,https://play-lh.googleusercontent.com/a-/ALV-UjVwnaIn37aQAhsnsjqgWUz9zacYRXEWX340zoIkcfblTVGPVwgW,"sudah beli 2 tiket untuk tujuan berbeda di apk, tapi yang muncul tiketnya cuman 1 tiket tujuan kenapaa ini apk KAI(?)",1,0,6.7.0,2024-09-27 23:31:07,,,6.7.0,"negatif"
4a62c2c7-60ce-4d22-999e-97a9d555c1a0,rama,https://play-lh.googleusercontent.com/a-/ALV-UjWT4Tt2OSy9O27XvHC-lcsFN-1m7vc9zJUQvW9TcjIH57xkbiE,Nyusahin rakyat apk banyak eror gini gk pernah diperbaiki,1,0,,2024-09-27 23:09:59,,,,"negatif"
95f1deea-5d69-4246-a608-96e95c0f3e71,Bagus Irawan,https://play-lh.googleusercontent.com/a/ACg8ocIEoSATYO3JsxabmxBRrhGDWMONv2BLf7Nf-mnWqpRfmqPhng=mo,Tidak bisa login trss,1,0,,2024-09-27 23:08:30,,,,"negatif"
3bf3052c-084d-4654-b0a2-a2b06c2fefe6,Ayay monsieur,https://play-lh.googleusercontent.com/a/ACg8ocLkMt5UnGbQ_AeUh36RPPy_QMkkICGHQ5KEhNLeEPTUH7iP2g=mo,"Kai anj udah bayar asuransi pembatalan perjalanan, pas di bagian tetep aja kena potongan.",1,0,,2024-09-27 23:06:12,,,,"negatif"
e0b871b6-2527-4f7a-ae5f-32751bc8019f,Unay Hanifah Khansa Azizi,https://play-lh.googleusercontent.com/a-/ALV-UjUPm_i-0ku1yBKDf2eqqmB99amxO9ZaXcdnI-4LZOk8QY1jEl8J,Aplikasi tdk bisa digunakan. Tdk bisa login dan beli tiket,1,0,6.7.0,2024-09-27 22:37:31,,,6.7.0,"negatif"
d76e4fc0-7d0e-4b56-82b0-09462b51e91b,Joko Wi,https://play-lh.googleusercontent.com/a-/ALV-UjXBpRUqCCuAshgtJ5EqXHhZ9f3cFATJJuwsatFSs6qAeYTVzIY,Error teros isinya,1,0,,2024-09-27 19:00:22,,,,"negatif"
53d1023f-1676-44a0-a32d-f131abdbe936,Sucipto,https://play-lh.googleusercontent.com/a-/ALV-UjVEWg0lOPrgwLI9XZSwQeTL4olUV6qU7p7UphEkQ8Ct34jz9tw,"Mohon di teliti lagi ,syaa pesen tiket jayakarta tgl 27 sept 2024 kursi pre 1 no kursi 21 A & dan 21 B , ternyata kursi tersebut gak ada ,kursinya cuma sampai 20 , jadi ribet & gak nyaman duduk di kursi orang + istri saya lagi hamil 😌 duduknya gak nyaman pindah pindah milih kursi yg kosong ..sedih beli tiket 2 tpi gk dapat tempat duduk 😌",1,0,6.6.1,2024-09-27 15:34:43,,,6.6.1,"negatif"
4e34536d-fd91-47df-ae7d-adbb89e4fb3c,relly erlinda,https://play-lh.googleusercontent.com/a-/ALV-UjXxBwbQa-TZJaXvgz4YurgmUdBHvxR76f8yrIz0rrGUOl4edo_b,Mau pesan tiket time out terus,1,1,6.7.0,2024-09-27 12:38:40,,,6.7.0,"negatif"
b3183ec4-9ffa-40a2-be6c-a78e0eeef0eb,Devi Widya,https://play-lh.googleusercontent.com/a-/ALV-UjVQnL7ky2QjuFGqT5XnwuK21DOZR8L_thtpUmB7tuuXZ4jeLLq5,"Beberapa kali sudah install ulang tapi akun tidak bisa login, padahal email dan password sudah benar. Sampai reset password berkali kali juga malah ada notif fail mulu. Gimana nih solusinya kok ga bisa login mulu",1,1,6.7.0,2024-09-27 12:30:55,,,6.7.0,"negatif"
ab5b73e2-07f9-46a5-92a3-fc85266bcf7f,Flavianus Dui Saverino,https://play-lh.googleusercontent.com/a-/ALV-UjVmb6txjXPWm3T_QlM3qdsDsTyJc9bIdI87Oby6lDdq8VsKoKm6,"Mau pesan aja ribet pake jadi member, sudah gitu daftar member malah muncul too many request",1,1,6.7.0,2024-09-27 11:30:48,,,6.7.0,"negatif"
9ae77c2e-c27e-4c54-908c-3cf769386a7c,M. SaVii,https://play-lh.googleusercontent.com/a-/ALV-UjXsp-PBYklDBC7fXkTHi8BjZPKkiBksgpbWpjDoSTQ7pO1Cyr8,Kenapa tidak bisa mencetak ulang boarding pass seperti traveloka?,2,0,6.7.0,2024-09-27 10:00:44,,,6.7.0,"negatif"
d2d3bfec-2f87-441a-9e88-baa903a6138c,intan amani,https://play-lh.googleusercontent.com/a/ACg8ocJYxULuzyltxguEGlSsbjItgi4Tb4auaIbgbiGqnGLUQ4-6vQ=mo,"Kesel banget pesen tiket udah ubah kursi biar bisa barengan sama kluarga,, malah tiba"" Gerbong nya ke rubah lagi,, udah langsung komplain malah harus di potong 25% klo ganti kursi",1,0,,2024-09-27 09:44:08,,,,"negatif"
5bb32569-89bc-41c1-83f1-0c6e5cf0c305,Kirana Dinda,https://play-lh.googleusercontent.com/a-/ALV-UjW8oQHaZQPR8HlzqiABi9451-5AMObS6JIyIOe4ZQ6xnd2mgNw_vQ,"Tolong ini, knapa sekarang ga bisa pilih kursi ya? Biasanya bepi tiket H-7 sudah bisa&bisa pilih kursi... Hr ini ga bisa pilih kursi, otomatis dr sistem langsung 😡",1,1,6.7.0,2024-09-27 09:21:39,,,6.7.0,"negatif"
b9cb64e2-94a4-48e1-9326-159d993deadc,woofgang,https://play-lh.googleusercontent.com/a-/ALV-UjXie7QXh6NJ94gJNSdoP4BUNiWgQaHYHHxPdjFUcfWUqHdEUpmy,"H-2 jam sering banget tertulis ""masih tersisa x kursi"" tapi pas dicheckout ""no seat available"". BANGKE!!!",1,2,6.7.0,2024-09-27 08:53:06,,,6.7.0,"negatif"
803d85b9-4e29-4426-b146-2b90b7783152,Mila Ifa,https://play-lh.googleusercontent.com/a/ACg8ocIbKABaKa7ibf6MFT9S4z5GQauDWOHwrLhmKd00KLQIfdDrcA=mo,sering eror aplikasinya,1,1,6.7.0,2024-09-27 08:00:28,,,6.7.0,"negatif"
a048bc75-e3ab-4ac6-8bac-9effa5e17b40,Ahmad Taufik,https://play-lh.googleusercontent.com/a-/ALV-UjXhZJ0jN3yMhjNA3XnknQPWSq-NsyMqMPCLo2ZfmQFPl20od-A,Top Up di KAI pay dari pagi sampe sore belum masuk juga saldonya gimana ya,2,0,6.7.0,2024-09-27 08:00:00,,,6.7.0,"negatif"
c5a0005c-ad99-4f39-8916-92e7e8821ba8,lord darkness,https://play-lh.googleusercontent.com/a/ACg8ocJTh80P1hWWjkADfaRrnLTo2OZhpQ1YrGfgfSATVQo_Sd6F4g=mo,jadwal kereta ga sesuai ni gimana ceritanya,1,1,6.7.0,2024-09-27 06:18:47,,,6.7.0,"negatif"
062135cb-e72d-441e-9051-8b8c50f0cba8,Fadli Fadli,https://play-lh.googleusercontent.com/a-/ALV-UjX0XMliAk5uHDbx-LhR5nHcg01s3bNpQgXhtwWSFsMCX0ho73w,"Min aplikasinya setelah upgrade malah susah untuk pesan tiket, kadang gagal tiba tiba ditengah proses pesan tiket dari proses awal memilih kereta hingga pembayaran Mohon di perbaiki segera",1,0,,2024-09-27 04:25:24,,,,"negatif"
22346c9c-0331-4ae5-bf7a-39428392f810,Alif Anas,https://play-lh.googleusercontent.com/a-/ALV-UjV8had8blzEGAMswF4ELEuLEq5OEi8QwskhT5KGWGmLxHRb2WRH,Login nggak bisa bisa telat terus,1,1,6.7.0,2024-09-27 03:05:50,,,6.7.0,"negatif"
755fa69e-6838-4ced-a86a-f1dd30fa74b9,Si Nona,https://play-lh.googleusercontent.com/a/ACg8ocIARWuly7X69M3ssBKySynKMAZfCQHSWDhRnOAQG4Jx31Ztxg=mo,Kenapa gak ada pembelian tiket lrt ?,4,0,,2024-09-27 02:13:06,,,,"netral"
57369a07-c0c3-4b20-8980-47e6146241a4,Fabian Pradipta,https://play-lh.googleusercontent.com/a/ACg8ocIBlTWrnhHk-4kEJUq6e-qGZ8v9OR-nfNX6Aft5a9idDjWPwA=mo,Oke,5,0,,2024-09-26 23:04:35,,,,"netral"
87f35cdf-e30f-41b1-bf81-a5dca47ee2c1,ARDY PRODUCTION,https://play-lh.googleusercontent.com/a-/ALV-UjXbuMkFwdSbgYvdulpD-AQWS59n9Aop8wwTVsdBb0PTTCewFnIy,Aplikasi nggak jelas. Mau bayar kok susah,1,0,,2024-09-26 22:22:06,"Hi kak, bisa diinfokan dengan jelas kendalanya seperti apa? Jika memerlukan bantuan silahkan hubungi CC 121 atau Customer Service di Stasiun terdekat, terima kasih.",2024-09-27 02:29:34,,"negatif"
dcf5cf0b-4af2-4c98-95df-9b37d0e11620,Husnul Hotijah,https://play-lh.googleusercontent.com/a-/ALV-UjX9I_WqKklsLZSWCLUxDuaIQMrzo16o5Yue_BynJAlQQ-U5qsd7,"Bad banget login aja gk bisa"" udah berulang kali klik masuk tapi gk ada yang berubah masih tetep dihalaman login, gk habis pikir kok sekarang aplikasinya jadi gini padahal dulu lancar"" aja.",5,3,6.7.0,2024-09-26 17:24:39,,,6.7.0,"negatif"
49011ce1-75a0-41b9-8f1f-b683424dd0e2,Muhammad Putro Nur Rosyid,https://play-lh.googleusercontent.com/a-/ALV-UjUeb4UB9SERqYYTWVaRcUEw5z7hD7eV_KMfSlF8f0k1Yvq4g08UYA,"App ga guna, bayar pake atm gabisa, pake shopeepay gabisa, brimo gabisa Tau2 kursi yg sebelumnya di booking ga bisa lagi di booking",1,1,6.7.0,2024-09-26 15:44:26,,,6.7.0,"negatif"
bcaf9f5b-5e42-4836-8ed1-c828992475bc,Defita Puspa Ningrum,https://play-lh.googleusercontent.com/a-/ALV-UjXbrr9Zk6nVkybflYQ1U3Cpa9XZ4Z3w9SbOrPPXHU7nzxVyDyhg,"beli tiket kereta api lokal sering error, susah sekali dapat tiket. mana belinya harus h-7, rebutan pula, ehhh malah gangguan terus. kadang jadwal tidak muncul, kadang sudah dapat kursi tinggal bayar tiba tiba gak bisa, yang paling parah nih kalo udah keluar dari halaman pembayaran, QRIS GAK BISA DILIHAT LAGI. tolong ini diperbaiki.",1,0,6.7.0,2024-09-26 15:03:48,,,6.7.0,"negatif"
09d496d9-e4f0-4af7-8eab-4684c9f4642c,Sofiyudin Ali,https://play-lh.googleusercontent.com/a-/ALV-UjUvQJgIbYomE0wHMIwLmyi0CYqAvWJ87XPNu0h8Ohz3HGyhdgvX,"Ini apk kok jadi gini padahl waktu dulu aman2 ajh ini top up saldo malah ga masuk masuk, perbaiki napa njirr",1,1,6.7.0,2024-09-26 13:48:40,,,6.7.0,"negatif"
f61b5562-d202-45bd-8d31-dc059854c403,Aji Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocLH1ysOASwYeAHXEmcFOOVE6VJd_8AJttvHlXXVBXr5vilLRHP3=mo,Ini aplikasi gak jalan kah? Gak bisa pesan saya gmna mau balik,1,1,6.7.0,2024-09-26 11:07:19,,,6.7.0,"negatif"
4348de84-1180-4458-845e-6636aadd487f,Tijarotan Lan Tabur,https://play-lh.googleusercontent.com/a-/ALV-UjX_AEbslsn9Lh2eKTPhCq8mzx9rrqtCts1vGEf_lTmxEq_-zCs,Untuk proses refundnya terlalu lama,2,0,6.7.0,2024-09-26 09:21:31,,,6.7.0,"negatif"
cda969d0-3022-48b0-b59b-72ff5c24f6c6,Trijoko Koko Koko Trijoko,https://play-lh.googleusercontent.com/a-/ALV-UjWdrmizaoWphhPot_H-NJ893jfaSeMNgxB9yL6H-UYcV03-SCLx,"Mantap bepergian jadi mudah ,tidak susah lagi membeli tiket KA dan bisa tahu jadwal keberangkatan KA",5,0,6.6.1,2024-09-26 08:05:54,,,6.6.1,"positif"
